x1,x2,y,a
-0.6852383226235119,-0.0094962460061472,1,1
3.8291571293314366,-3.6669316144039086,0,2
5.030650977234219,-4.393024589267423,0,2
0.004237302196988479,0.5982780818838254,1,1
5.862616923967814,-5.742542137008085,0,2
-1.065776218258125,0.09357919062430078,0,1
3.409180541700243,-2.731822981049858,0,2
0.45830032269880283,0.1789542013896905,1,1
-4.425552160041436,1.3531068830512165,1,2
0.03605354741402479,-1.11593352421024,0,1
-0.11551229548915301,0.38540724642025387,1,1
-4.708849174341255,0.3617556862744118,1,2
0.28495964322624473,-0.5770231284529578,1,1
-5.331701059348713,0.19196686793082396,1,2
-0.7937906225866586,0.6274381555927404,0,1
0.9849825222144624,0.09752811602978129,0,1
-0.9219087509016386,-0.42174437612027416,0,1
-5.764113394119837,1.6119989416930145,1,2
0.05419291537081085,0.42218829298833227,1,1
4.287934905307944,-4.970849917637335,0,2
-3.695478317793153,-1.179444021670991,1,2
4.647534254509076,-5.276594050265929,0,2
0.2354465209011904,-0.3801053991288472,1,1
0.3177027655217117,0.8788082047993212,0,1
5.315650148494436,-5.400994645257273,0,2
4.707346843875592,-5.50016044994152,0,2
-0.971329545325578,0.07260069266566585,0,1
-6.434560733390241,1.1178178000607124,1,2
0.42734324685335734,0.06608386361245562,1,1
0.9827230937513913,-0.4976629598151733,0,1
3.997597001874494,-3.018512860224407,0,2
-5.0196539159110305,0.8221149130464283,1,2
-4.8395244616100515,1.1578644989616655,1,2
4.763916442932439,-3.4779099277333057,0,2
0.5593965874801474,-0.11969399842629627,1,1
-0.08789287002557601,0.2633962848794441,1,1
0.17668973630443605,0.3599569470007413,1,1
-5.940516695449393,1.6722269254614712,1,2
-0.8655506598274824,0.07385290351462603,0,1
0.239685172769587,0.9945481283455672,0,1
5.118534196679376,-2.8841470604094184,0,2
-0.04867168763426721,-0.9584314406777239,0,1
-1.1995930287113936,-0.4212404227085379,0,1
2.88872733251347,-3.3233647580964156,0,2
0.21975208780287736,0.3980757432090858,1,1
0.40788736375074636,-0.03888143941974928,1,1
4.392660874350914,-3.434673873500252,0,2
-4.146455186798181,2.0174668175424344,1,2
0.3789816375891205,-1.0413170329847503,0,1
0.26457046827020486,-0.546187346401419,1,1
0.9883294851375359,-0.2660939177533025,0,1
5.659438991755145,-4.7765173811652,0,2
-0.17505264821849492,-0.32108515102356544,1,1
-5.2392839913673726,-0.32023821307376754,1,2
-0.031475814671746,0.39140975988731336,1,0
-5.189226386151072,0.9193695047196184,1,2
-0.2201165016186962,-0.40848199861127743,1,1
3.6577464709797507,-2.7984538021870904,0,2
-6.239623769898519,1.6067434191613297,1,2
0.43427777203668433,-0.7951361362619347,0,1
4.340725314553265,-4.074475115855114,0,2
-0.4323386226285537,0.38709083811506007,1,1
0.33435753000492174,-0.22824506040849513,1,1
4.452726342391776,-4.038452629262705,0,2
1.0706848305988834,0.3467548060747683,0,1
0.07474436426616098,0.5881911880473677,1,1
5.813931188762476,-3.1414226398255845,0,2
-5.366610601161343,-0.6356671927060553,1,2
1.0595159544753239,0.5282790009321596,0,1
3.495378973658584,-5.944902529140312,0,2
2.9187666758852817,-4.0319479260959445,0,2
-0.6620752107721772,0.6631530928405156,0,1
-5.476243457912791,0.050060295867980664,1,2
0.6429003503218924,0.7662513982930167,0,1
0.3731494557224946,-0.3447803416787852,1,1
0.5342971482955899,-0.12849811761710597,1,1
-0.17155171816130932,0.6566609481050468,1,1
0.40190288917404204,0.18796619856488986,1,1
-7.412765422424792,2.776265207137211,1,2
-6.256253888015009,-0.2093187691463383,1,2
5.41310440362285,-3.9750503471204106,0,2
-1.006544489376119,0.5594111752824735,0,1
0.4567938470095617,-0.022771863603704107,1,1
0.9129370305791987,-0.6772127343365845,0,1
5.7923112970624615,-3.4421545541811747,0,2
-5.815096464450506,2.213489994249832,1,2
